#{"t_start": 1775318454.5790184, "env_id": null}
r,l,t
-3.0,1,32448.544861
-3.0,1,32488.612663
-3.0,1,32528.688823
-3.0,1,32568.763196
-3.0,1,32608.837551
-3.0,1,32648.901325
-3.0,1,32688.972825
-3.0,1,32729.031906
-3.0,1,32769.102121
-3.0,1,32809.164393
-3.0,1,32849.236928
-3.0,1,32889.30796
-3.0,1,32929.38404
-3.0,1,32969.454394
-3.0,1,33009.527748
-3.0,1,33049.609463
-3.0,1,33089.676928
-3.0,1,33129.735639
-3.0,1,33169.796785
-3.0,1,33209.871375
-3.0,1,33249.941654
-3.0,1,33290.011177
-3.0,1,33330.083579
-3.0,1,33370.161669
-3.0,1,33410.238724
-3.0,1,33450.300344
-3.0,1,33490.375159
-3.0,1,33530.444394
-3.0,1,33570.508215
-3.0,1,33610.59533
-3.0,1,33650.657816
-3.0,1,33690.719759
-3.0,1,33730.797802
-3.0,1,33770.866632
-3.0,1,33810.930851
-3.0,1,33850.992417
-3.0,1,33891.070863
-3.0,1,33931.133597
-3.0,1,33971.206016
-3.0,1,34011.279635
-3.0,1,34051.348509
-3.0,1,34091.409103
-3.0,1,34131.487377
-3.0,1,34171.554279
-3.0,1,34211.623351
-3.0,1,34251.684616
-3.0,1,34291.753219
-3.0,1,34331.828254
-3.0,1,34371.897146
-3.0,1,34411.974275
-3.0,1,34452.035049
-3.0,1,34492.106693
-3.0,1,34532.178898
-3.0,1,34572.241558
-3.0,1,34612.320124
-3.0,1,34652.393862
-3.0,1,34692.473264
-3.0,1,34732.545629
-3.0,1,34772.630443
-3.0,1,34812.69227
-3.0,1,34852.752404
-3.0,1,34892.814842
-3.0,1,34932.888563
-3.0,1,34972.956249
-3.0,1,35013.043496
-3.0,1,35053.10552
-3.0,1,35093.171493
-3.0,1,35133.237807
-3.0,1,35173.302217
-3.0,1,35213.386402
-3.0,1,35253.464341
-3.0,1,35293.540697
-3.0,1,35333.615701
-3.0,1,35373.678686
-3.0,1,35413.767093
-3.0,1,35453.830963
-3.0,1,35493.896065
-3.0,1,35533.97574
-3.0,1,35574.036209
-3.0,1,35614.116391
-3.0,1,35654.196037
-3.0,1,35694.265521
-3.0,1,35734.324741
-3.0,1,35774.394019
-3.0,1,35814.476254
-3.0,1,35854.552972
-3.0,1,35894.617545
-3.0,1,35934.692791
-3.0,1,35974.756183
-3.0,1,36014.827895
-3.0,1,36054.908119
-3.0,1,36094.982224
-3.0,1,36135.045028
-3.0,1,36175.117419
-3.0,1,36215.185734
-3.0,1,36255.256194
-3.0,1,36295.327122
-3.0,1,36335.396086
-3.0,1,36375.465894
-3.0,1,36415.555521
-3.0,1,36455.615695
-3.0,1,36495.678897
-3.0,1,36535.759433
-3.0,1,36575.832998
-3.0,1,36615.909188
-3.0,1,36655.970264
-3.0,1,36696.032558
-3.0,1,36736.093004
-3.0,1,36776.171583
-3.0,1,36816.238876
-3.0,1,36856.31047
-3.0,1,36896.385792
-3.0,1,36936.447796
-3.0,1,36976.52556
-3.0,1,37016.607262
-3.0,1,37056.687983
-3.0,1,37096.749201
-3.0,1,37136.826632
-3.0,1,37176.897332
-3.0,1,37216.97647
-3.0,1,37257.044719
-3.0,1,37297.11381
-3.0,1,37337.184183
-3.0,1,37377.250366
-3.0,1,37417.317636
-3.0,1,37457.395504
-3.0,1,37497.456959
-3.0,1,37537.52535
-3.0,1,37577.596039
-3.0,1,37617.672399
-3.0,1,37657.747434
-3.0,1,37697.821227
-3.0,1,37737.886241
-3.0,1,37777.948729
-3.0,1,37818.021017
-3.0,1,37858.09865
-3.0,1,37898.172389
-3.0,1,37938.244285
-3.0,1,37978.309151
-3.0,1,38018.390256
-3.0,1,38058.460764
-3.0,1,38098.53507
-3.0,1,38138.613403
-3.0,1,38178.682983
-3.0,1,38218.753984
-3.0,1,38258.827313
-3.0,1,38298.903591
-3.0,1,38338.984818
-3.0,1,38379.051771
-3.0,1,38419.129287
-3.0,1,38459.208089
-3.0,1,38499.277401
-3.0,1,38539.351323
-3.0,1,38579.421951
-3.0,1,38619.494517
-3.0,1,38659.557669
-3.0,1,38699.619368
-3.0,1,38739.700396
-3.0,1,38779.761392
-3.0,1,38819.83001
-3.0,1,38859.899955
-3.0,1,38899.975502
-3.0,1,38940.05314
-3.0,1,38980.118895
-3.0,1,39020.187155
-3.0,1,39060.262758
-3.0,1,39100.327898
-3.0,1,39140.399371
-3.0,1,39180.471188
-3.0,1,39220.551389
-3.0,1,39260.62173
-3.0,1,39300.689573
-3.0,1,39340.766984
-3.0,1,39380.847167
-3.0,1,39420.921984
-3.0,1,39461.002702
-3.0,1,39501.085434
-3.0,1,39541.14913
-3.0,1,39581.22768
-3.0,1,39621.294176
-3.0,1,39661.360731
-3.0,1,39701.425852
-3.0,1,39741.502029
-3.0,1,39781.574366
-3.0,1,39821.648813
-3.0,1,39861.715224
-3.0,1,39901.783727
-3.0,1,39941.854592
-3.0,1,39981.936124
-3.0,1,40022.015079
-3.0,1,40062.084357
-3.0,1,40102.153342
-3.0,1,40142.229458
-3.0,1,40182.307563
-3.0,1,40222.371068
-3.0,1,40262.44555
-3.0,1,40302.525656
-3.0,1,40342.600331
-3.0,1,40382.680244
-3.0,1,40422.765059
-3.0,1,40462.845949
-3.0,1,40502.921969
-3.0,1,40542.995436
-3.0,1,40583.066992
-3.0,1,40623.132717
-3.0,1,40663.208665
-3.0,1,40703.273568
-3.0,1,40743.348346
-3.0,1,40783.413526
-3.0,1,40823.478697
-3.0,1,40863.569605
-3.0,1,40903.635181
-3.0,1,40943.701339
-3.0,1,40983.764133
-3.0,1,41023.836905
-3.0,1,41063.905909
-3.0,1,41103.980582
-3.0,1,41144.057161
-3.0,1,41184.141545
-3.0,1,41224.220688
-3.0,1,41264.294271
-3.0,1,41304.366563
-3.0,1,41344.433003
-3.0,1,41384.508885
-3.0,1,41424.57279
-3.0,1,41464.65908
-3.0,1,41504.735698
-3.0,1,41544.814505
-3.0,1,41584.894356
-3.0,1,41624.977336
-3.0,1,41665.054382
-3.0,1,41705.132688
-3.0,1,41745.213792
-3.0,1,41785.289495
-3.0,1,41825.369977
-3.0,1,41865.446938
-3.0,1,41905.523406
-3.0,1,41945.611745
-3.0,1,41985.687224
-3.0,1,42025.765054
-3.0,1,42065.839541
-3.0,1,42105.909956
-3.0,1,42145.981616
-3.0,1,42186.068716
-3.0,1,42226.13899
-3.0,1,42266.218075
-3.0,1,42306.301323
-3.0,1,42346.379349
-3.0,1,42386.451791
-3.0,1,42426.536124
-3.0,1,42466.610259
-3.0,1,42506.672677
-3.0,1,42546.743856
-3.0,1,42586.818723
-3.0,1,42626.890868
-3.0,1,42666.964947
-3.0,1,42707.036901
-3.0,1,42747.103003
-3.0,1,42787.175659
-3.0,1,42827.248412
-3.0,1,42867.3192
-3.0,1,42907.392378
-3.0,1,42947.457277
-3.0,1,42987.518103
-3.0,1,43027.594903
-3.0,1,43067.656129
-3.0,1,43107.725168
-3.0,1,43147.807613
-3.0,1,43187.895501
-3.0,1,43227.97079
-3.0,1,43268.047524
-3.0,1,43308.118185
-3.0,1,43348.191766
-3.0,1,43388.254189
-3.0,1,43428.316641
-3.0,1,43468.380321
-3.0,1,43508.457383
-3.0,1,43548.538286
-3.0,1,43588.613132
-3.0,1,43628.691667
-3.0,1,43668.766227
-3.0,1,43708.845801
-3.0,1,43748.905423
-3.0,1,43788.970556
-3.0,1,43829.042503
-3.0,1,43869.114199
-3.0,1,43909.184768
-3.0,1,43949.269708
-3.0,1,43989.348637
-3.0,1,44029.413039
-3.0,1,44069.471748
-3.0,1,44109.548963
-3.0,1,44149.625313
-3.0,1,44189.705339
-3.0,1,44229.779923
-3.0,1,44269.860117
-3.0,1,44309.946296
-3.0,1,44350.030181
-3.0,1,44390.099623
-3.0,1,44430.168538
-3.0,1,44470.232187
-3.0,1,44510.302554
-3.0,1,44550.377339
-3.0,1,44590.440097
-3.0,1,44630.511454
-3.0,1,44670.593611
-3.0,1,44710.661297
-3.0,1,44750.721292
-3.0,1,44790.801887
-3.0,1,44830.87517
-3.0,1,44870.950357
-3.0,1,44911.02928
-3.0,1,44951.092554
-3.0,1,44991.156043
-3.0,1,45031.230516
-3.0,1,45071.298957
-3.0,1,45111.372839
-3.0,1,45151.438673
-3.0,1,45191.515724
-3.0,1,45231.584159
-3.0,1,45271.655387
-3.0,1,45311.731828
-3.0,1,45351.812644
-3.0,1,45391.881952
-3.0,1,45431.945391
-3.0,1,45472.015343
-3.0,1,45512.091073
-3.0,1,45552.155198
-3.0,1,45592.22147
-3.0,1,45632.292291
-3.0,1,45672.353539
-3.0,1,45712.414455
-3.0,1,45752.480568
-3.0,1,45792.548293
-3.0,1,45832.621532
-3.0,1,45872.684375
-3.0,1,45912.755733
-3.0,1,45952.832719
-3.0,1,45992.901608
-3.0,1,46032.98258
-3.0,1,46073.050073
-3.0,1,46113.119428
-3.0,1,46153.196164
-3.0,1,46193.258362
-3.0,1,46233.328919
-3.0,1,46273.402069
-3.0,1,46313.479731
-3.0,1,46353.551691
-3.0,1,46393.614328
-3.0,1,46433.680166
-3.0,1,46473.743123
-3.0,1,46513.816527
-3.0,1,46553.891577
-3.0,1,46593.966385
-3.0,1,46634.04514
-3.0,1,46674.114301
-3.0,1,46714.182742
-3.0,1,46754.251584
-3.0,1,46794.328049
-3.0,1,46834.409708
-3.0,1,46874.483906
-3.0,1,46914.553239
-3.0,1,46954.625249
-3.0,1,46994.70524
-3.0,1,47034.765128
-3.0,1,47074.828013
-3.0,1,47114.895853
-3.0,1,47154.959478
-3.0,1,47195.031838
-3.0,1,47235.099776
-3.0,1,47275.163919
-3.0,1,47315.240083
-3.0,1,47355.304598
-3.0,1,47395.39209
-3.0,1,47435.454397
-3.0,1,47475.52004
-3.0,1,47515.60622
-3.0,1,47555.668687
-3.0,1,47595.735065
-3.0,1,47635.796092
-3.0,1,47675.859357
-3.0,1,47715.934097
-3.0,1,47755.996635
-3.0,1,47796.067151
-3.0,1,47836.139007
-3.0,1,47876.20939
-3.0,1,47916.284496
-3.0,1,47956.357391
-3.0,1,47996.426334
-3.0,1,48036.49578
-3.0,1,48076.574492
-3.0,1,48116.650247
-3.0,1,48156.713817
-3.0,1,48196.785175
-3.0,1,48236.85411
-3.0,1,48276.924124
-3.0,1,48316.98782
-3.0,1,48357.059397
-3.0,1,48397.132296
-3.0,1,48437.206201
-3.0,1,48477.271276
-3.0,1,48517.351045
-3.0,1,48557.426832
-3.0,1,48597.49531
-3.0,1,48637.573715
-3.0,1,48677.648345
-3.0,1,48717.720015
-3.0,1,48757.789412
-3.0,1,48797.853756
-3.0,1,48837.917464
-3.0,1,48877.988012
-3.0,1,48918.06042
-3.0,1,48958.138649
-3.0,1,48998.227377
-3.0,1,49038.303019
-3.0,1,49078.386482
-3.0,1,49118.460856
-3.0,1,49158.543279
-3.0,1,49198.602671
-3.0,1,49238.681682
-3.0,1,49278.766006
-3.0,1,49318.834436
-3.0,1,49358.897958
-3.0,1,49398.95854
-3.0,1,49439.031202
-3.0,1,49479.104441
-3.0,1,49519.175714
-3.0,1,49559.242315
-3.0,1,49599.303698
-3.0,1,49639.376657
-3.0,1,49679.444909
-3.0,1,49719.521515
-3.0,1,49759.58663
-3.0,1,49799.64989
-3.0,1,49839.717969
-3.0,1,49879.781462
-3.0,1,49919.856988
-3.0,1,49959.93242
-3.0,1,49999.990717
-3.0,1,50040.054053
-3.0,1,50080.125429
-3.0,1,50120.196719
-3.0,1,50160.271907
-3.0,1,50200.344302
-3.0,1,50240.409225
-3.0,1,50280.476456
-3.0,1,50320.548282
-3.0,1,50360.630682
-3.0,1,50400.704023
-3.0,1,50440.777494
-3.0,1,50480.852199
-3.0,1,50520.931183
-3.0,1,50560.991939
-3.0,1,50601.054326
-3.0,1,50641.115408
-3.0,1,50681.178925
-3.0,1,50721.258903
-3.0,1,50761.321814
-3.0,1,50805.335036
-3.0,1,50845.413958
-3.0,1,50885.479675
-3.0,1,50925.549288
-3.0,1,50965.614166
-3.0,1,51005.676886
-3.0,1,51045.737606
-3.0,1,51085.817665
-3.0,1,51125.889067
-3.0,1,51165.953664
-3.0,1,51206.020216
-3.0,1,51246.093287
-3.0,1,51286.158436
-3.0,1,51326.239386
-3.0,1,51366.310967
-3.0,1,51406.386305
-3.0,1,51446.460298
-3.0,1,51486.523048
-3.0,1,51526.604232
-3.0,1,51566.681572
-3.0,1,51606.754134
-3.0,1,51646.832101
-3.0,1,51686.906145
-3.0,1,51726.967948
-3.0,1,51767.044685
-3.0,1,51807.11541
-3.0,1,51847.186205
-3.0,1,51887.246817
-3.0,1,51927.309389
-3.0,1,51967.385967
-3.0,1,52007.460544
-3.0,1,52047.543298
-3.0,1,52087.621757
-3.0,1,52127.696591
-3.0,1,52167.767924
-3.0,1,52207.820846
-3.0,1,52247.906099
-3.0,1,52287.991051
-3.0,1,52328.053867
-3.0,1,52368.133756
-3.0,1,52408.19343
-3.0,1,52448.256985
-3.0,1,52488.33168
-3.0,1,52528.403297
-3.0,1,52568.477119
-3.0,1,52608.565478
-3.0,1,52648.643815
-3.0,1,52688.702199
-3.0,1,52728.765235
-3.0,1,52768.833774
-3.0,1,52808.905325
-3.0,1,52848.990272
-3.0,1,52889.069335
-3.0,1,52929.132373
-3.0,1,52969.198863
-3.0,1,53009.278054
-3.0,1,53049.351446
-3.0,1,53089.42313
-3.0,1,53129.498009
-3.0,1,53169.575695
-3.0,1,53209.658037
-3.0,1,53249.722966
-3.0,1,53289.793185
-3.0,1,53329.86781
-3.0,1,53369.94958
-3.0,1,53410.020531
-3.0,1,53450.085267
-3.0,1,53490.157741
-3.0,1,53530.232364
-3.0,1,53570.299844
-3.0,1,53610.369008
-3.0,1,53650.436382
-3.0,1,53690.5007
-3.0,1,53730.572638
-3.0,1,53770.639386
-3.0,1,53810.713318
-3.0,1,53850.789463
-3.0,1,53890.854666
-3.0,1,53930.914558
-3.0,1,53970.997722
-3.0,1,54011.075147
-3.0,1,54051.148463
-3.0,1,54091.225754
-3.0,1,54131.29816
-3.0,1,54171.373595
-3.0,1,54211.437286
-3.0,1,54251.514344
-3.0,1,54291.594012
-3.0,1,54331.660908
-3.0,1,54371.725539
-3.0,1,54411.787338
-3.0,1,54451.862686
-3.0,1,54491.939372
-3.0,1,54532.00568
-3.0,1,54572.077551
-3.0,1,54612.152645
-3.0,1,54652.197896
-3.0,1,54692.27816
-3.0,1,54732.354297
-3.0,1,54772.421364
-3.0,1,54812.498578
-3.0,1,54852.560214
-3.0,1,54892.630981
-3.0,1,54932.710394
-3.0,1,54972.789733
-3.0,1,55012.858486
-3.0,1,55052.933299
-3.0,1,55093.006035
-3.0,1,55133.069094
-3.0,1,55173.139526
-3.0,1,55213.212035
-3.0,1,55253.27622
-3.0,1,55293.339022
-3.0,1,55333.414562
-3.0,1,55373.476238
-3.0,1,55413.555344
-3.0,1,55453.632816
-3.0,1,55493.704488
-3.0,1,55533.765137
-3.0,1,55573.834058
-3.0,1,55613.906029
-3.0,1,55653.968275
-3.0,1,55694.036688
-3.0,1,55734.117675
-3.0,1,55774.208071
-3.0,1,55814.280056
-3.0,1,55854.355444
-3.0,1,55894.436982
-3.0,1,55934.513296
-3.0,1,55974.574164
-3.0,1,56014.654074
-3.0,1,56054.733238
-3.0,1,56094.808753
-3.0,1,56134.881935
-3.0,1,56174.950783
-3.0,1,56215.014884
-3.0,1,56255.078744
-3.0,1,56295.151602
-3.0,1,56335.214709
-3.0,1,56375.287109
-3.0,1,56415.357458
-3.0,1,56455.435726
-3.0,1,56495.526145
-3.0,1,56535.599192
-3.0,1,56575.673452
-3.0,1,56615.750724
-3.0,1,56655.812274
-3.0,1,56695.890597
-3.0,1,56735.958943
-3.0,1,56776.031477
-3.0,1,56816.103524
-3.0,1,56856.187644
-3.0,1,56896.264692
-3.0,1,56936.339105
-3.0,1,56976.414125
-3.0,1,57016.478881
-3.0,1,57056.543344
-3.0,1,57096.622743
-3.0,1,57136.695524
-3.0,1,57176.765218
-3.0,1,57216.841017
-3.0,1,57256.926996
-3.0,1,57296.98932
-3.0,1,57337.065798
-3.0,1,57377.139497
-3.0,1,57417.206356
-3.0,1,57457.276361
-3.0,1,57497.346874
-3.0,1,57537.414686
-3.0,1,57577.49444
-3.0,1,57617.575574
-3.0,1,57657.649056
-3.0,1,57697.725518
-3.0,1,57737.786629
-3.0,1,57777.874621
-3.0,1,57817.937145
-3.0,1,57858.017591
-3.0,1,57898.08754
-3.0,1,57938.149905
-3.0,1,57978.224173
-3.0,1,58018.292009
-3.0,1,58058.367664
-3.0,1,58098.447463
-3.0,1,58138.521519
-3.0,1,58178.587744
-3.0,1,58218.651873
-3.0,1,58258.71522
-3.0,1,58298.777297
-3.0,1,58338.85833
-3.0,1,58378.932297
-3.0,1,58418.993037
-3.0,1,58459.064215
-3.0,1,58499.131927
-3.0,1,58539.193818
-3.0,1,58579.255228
-3.0,1,58619.327213
-3.0,1,58659.400659
-3.0,1,58699.462867
-3.0,1,58739.52647
-3.0,1,58779.599833
-3.0,1,58819.673012
-3.0,1,58859.746352
-3.0,1,58899.810536
-3.0,1,58939.884475
-3.0,1,58979.955884
-3.0,1,59020.03705
-3.0,1,59060.104032
-3.0,1,59100.190546
-3.0,1,59140.267872
-3.0,1,59180.341337
-3.0,1,59220.414428
-3.0,1,59260.483958
-3.0,1,59300.569434
-3.0,1,59340.640817
-3.0,1,59380.708573
-3.0,1,59420.784704
-3.0,1,59460.852079
-3.0,1,59500.936522
-3.0,1,59541.006706
-3.0,1,59581.083076
-3.0,1,59621.157074
-3.0,1,59661.228686
-3.0,1,59701.29034
-3.0,1,59741.366519
-3.0,1,59781.441265
-3.0,1,59821.516746
-3.0,1,59861.596429
-3.0,1,59901.669319
-3.0,1,59941.733883
-3.0,1,59981.796044
-3.0,1,60021.860899
-3.0,1,60061.941633
-3.0,1,60102.026104
-3.0,1,60142.088172
-3.0,1,60182.159395
-3.0,1,60222.229479
-3.0,1,60262.298653
-3.0,1,60302.370395
-3.0,1,60342.445317
-3.0,1,60382.519576
-3.0,1,60422.582541
-3.0,1,60462.656521
-3.0,1,60502.735169
-3.0,1,60542.806306
-3.0,1,60582.883457
-3.0,1,60622.948667
-3.0,1,60663.009277
-3.0,1,60703.0803
-3.0,1,60743.168463
-3.0,1,60783.234115
-3.0,1,60823.312944
-3.0,1,60863.384454
-3.0,1,60903.446913
-3.0,1,60943.515158
-3.0,1,60983.589522
-3.0,1,61023.6697
-3.0,1,61063.739182
-3.0,1,61103.800867
-3.0,1,61143.87007
-3.0,1,61183.94481
-3.0,1,61224.005195
-3.0,1,61264.080158
-3.0,1,61304.148251
-3.0,1,61344.223881
-3.0,1,61384.285552
-3.0,1,61424.365688
-3.0,1,61464.45271
-3.0,1,61504.519926
-3.0,1,61544.587222
-3.0,1,61584.659935
-3.0,1,61624.739148
-3.0,1,61664.79851
-3.0,1,61704.87441
-3.0,1,61744.949482
-3.0,1,61785.011722
-3.0,1,61825.079244
-3.0,1,61865.154579
-3.0,1,61905.230534
-3.0,1,61945.293669
-3.0,1,61985.35423
-3.0,1,62025.431055
-3.0,1,62065.504861
-3.0,1,62105.584951
-3.0,1,62145.659818
-3.0,1,62185.733983
-3.0,1,62225.806969
-3.0,1,62265.87024
-3.0,1,62305.94911
-3.0,1,62346.014849
-3.0,1,62386.086936
-3.0,1,62426.152244
-3.0,1,62466.233608
-3.0,1,62506.306782
-3.0,1,62546.376759
-3.0,1,62586.441355
-3.0,1,62626.501148
-3.0,1,62666.581858
-3.0,1,62706.661504
-3.0,1,62746.734371
-3.0,1,62786.8111
-3.0,1,62826.885497
-3.0,1,62866.957432
-3.0,1,62907.02038
-3.0,1,62947.103358
-3.0,1,62987.167029
-3.0,1,63027.244117
-3.0,1,63067.316556
-3.0,1,63107.39015
-3.0,1,63147.453359
-3.0,1,63187.517182
-3.0,1,63227.592043
-3.0,1,63267.666603
-3.0,1,63307.729437
-3.0,1,63347.807239
-3.0,1,63387.890929
-3.0,1,63427.958764
-3.0,1,63468.028451
-3.0,1,63508.092659
-3.0,1,63548.15383
-3.0,1,63588.224261
-3.0,1,63628.298154
-3.0,1,63668.36237
-3.0,1,63708.435581
-3.0,1,63748.51689
-3.0,1,63788.5855
-3.0,1,63828.651766
-3.0,1,63868.724713
-3.0,1,63908.788446
-3.0,1,63948.852926
-3.0,1,63988.92503
-3.0,1,64028.988749
-3.0,1,64069.059556
-3.0,1,64109.138536
-3.0,1,64149.200369
-3.0,1,64189.262233
-3.0,1,64229.324781
-3.0,1,64269.397235
-3.0,1,64309.476497
-3.0,1,64349.537601
-3.0,1,64389.600936
-3.0,1,64429.679842
-3.0,1,64469.744503
-3.0,1,64509.82598
-3.0,1,64549.898278
-3.0,1,64589.98149
-3.0,1,64630.052005
-3.0,1,64670.121598
-3.0,1,64710.194508
-3.0,1,64750.256393
-3.0,1,64790.321628
-3.0,1,64830.401776
-3.0,1,64870.471407
-3.0,1,64910.549272
-3.0,1,64950.623903
-3.0,1,64990.690595
-3.0,1,65030.763703
-3.0,1,65070.839635
-3.0,1,65110.901041
-3.0,1,65150.969968
-3.0,1,65191.044261
-3.0,1,65231.118503
-3.0,1,65271.181873
-3.0,1,65311.254822
-3.0,1,65351.315771
-3.0,1,65391.393152
-3.0,1,65431.467119
-3.0,1,65471.537472
-3.0,1,65511.600138
-3.0,1,65551.663949
-3.0,1,65591.733723
-3.0,1,65631.803895
-3.0,1,65671.868264
-3.0,1,65711.951979
-3.0,1,65752.023059
-3.0,1,65792.094148
-3.0,1,65832.157223
-3.0,1,65872.235906
-3.0,1,65912.297129
-3.0,1,65952.367169
-3.0,1,65992.442559
-3.0,1,66032.508622
-3.0,1,66072.579928
-3.0,1,66112.658117
-3.0,1,66152.731985
-3.0,1,66192.796182
-3.0,1,66232.863954
-3.0,1,66272.928093
-3.0,1,66313.005275
-3.0,1,66353.071028
-3.0,1,66393.143653
-3.0,1,66433.222676
-3.0,1,66473.28466
-3.0,1,66513.350441
-3.0,1,66553.414309
-3.0,1,66593.489652
-3.0,1,66633.561432
-3.0,1,66673.624044
-3.0,1,66713.708767
-3.0,1,66753.778251
-3.0,1,66793.851872
-3.0,1,66833.939118
-3.0,1,66874.026467
-3.0,1,66914.099939
-3.0,1,66954.167187
-3.0,1,66994.246206
-3.0,1,67034.309811
-3.0,1,67074.369553
-3.0,1,67114.442614
-3.0,1,67154.50905
-3.0,1,67194.570398
-3.0,1,67234.643873
-3.0,1,67274.712863
-3.0,1,67314.786247
-3.0,1,67354.861504
-3.0,1,67394.921869
-3.0,1,67434.984164
-3.0,1,67475.046673
-3.0,1,67515.128217
-3.0,1,67555.204143
-3.0,1,67595.268282
-3.0,1,67635.340008
-3.0,1,67675.411795
-3.0,1,67715.472927
-3.0,1,67755.540832
-3.0,1,67795.591228
-3.0,1,67835.676419
-3.0,1,67875.747861
-3.0,1,67915.825715
-3.0,1,67955.888
-3.0,1,67995.962366
-3.0,1,68036.026674
-3.0,1,68076.094894
-3.0,1,68116.166379
-3.0,1,68156.233318
-3.0,1,68196.313884
-3.0,1,68236.380313
-3.0,1,68276.455032
-3.0,1,68316.523169
-3.0,1,68356.586429
-3.0,1,68396.660182
-3.0,1,68436.731702
-3.0,1,68476.813071
-3.0,1,68516.876074
-3.0,1,68556.946213
-3.0,1,68597.026391
-3.0,1,68637.101976
-3.0,1,68677.17712
-3.0,1,68717.243692
-3.0,1,68757.315998
-3.0,1,68797.394318
-3.0,1,68837.46217
-3.0,1,68877.530464
-3.0,1,68917.595397
-3.0,1,68957.672314
-3.0,1,68997.732152
-3.0,1,69037.797487
-3.0,1,69077.868527
-3.0,1,69117.93267
-3.0,1,69157.99395
-3.0,1,69198.071103
-3.0,1,69238.134849
-3.0,1,69278.206674
-3.0,1,69318.286176
-3.0,1,69358.357214
-3.0,1,69398.441313
-3.0,1,69438.502599
-3.0,1,69478.568424
-3.0,1,69518.642417
-3.0,1,69558.712664
-3.0,1,69598.78421
-3.0,1,69638.859908
-3.0,1,69678.927897
-3.0,1,69718.991957
-3.0,1,69759.05229
-3.0,1,69799.114849
-3.0,1,69839.184489
-3.0,1,69879.263582
-3.0,1,69919.338341
-3.0,1,69959.409006
-3.0,1,69999.48316
-3.0,1,70039.547208
